NQUEST,POS_A3,POS_B,POS_C1,POS_C2,POS_C3,POS_D1,POS_D2,POS_D3,POS_E1,POS_E2,POS_F1,POS_F2,POS_G,POS_H,FONDIPOSS,FONDIQUOTA1,FONDIQUOTA2,PIRPOSS,PIRAMM,VARAF,VARAFA,VARAFB,RISFIN,RISMOTBIS,RISPAR,RISPARFINE,VARRISPAR,PRECAUZ,EMERG,QTASSO,QINT,QRISK1,Sconto1,Sconto2,Sconto3,Sconto4,DOCSEZC,AFA3,AFB,AFC1,AFC2,AFC3,AFD1,AFD2,AFD3,AFE1,AFE2,AFF1,AFF2,AFG,AFH,PDEPOS,AFDEPOS
961117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,2,2,20000,1,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
961124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,2,6000,1,3,2,3,2,2,2,2,2,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000
961125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,3,2000,1,2,3,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
961150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,1,2000,,4,2,1,1,2,10000,2,4,2,2,1,,,,2,9522.9193181,0,0,0,32014.448981,0,0,0,0,0,0,0,0,0,1,25978.713984
961181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1000,,4,2,1,2,1,5000,2,3,4,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000
961184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,3,2,1,1,2,2500,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000
961186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,1,1,3,2000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
961189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,1,25000,2,3,2,2,2,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220601.76106
961209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,2,2,2,10000,1,1,3,1,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
961210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,3,1,1,1,10000,1,2,3,2,2,2,1,,2,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,1,10000
961213,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,30,70,2,,3,,1500,2,2,2,2,2,4000,1,2,3,1,2,2,2,1,2,0,0,0,0,0,0,0,13000,15000,0,0,0,0,0,1,10000
961250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,3000,2,4,4,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500
961251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,5000,,3,1,1,2,2,10000,1,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38000
961264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,10000,1,3,3,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3902.8171077
961272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,1,1500,,3,3,1,1,1,5000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,1,10000
961288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,3000,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
961307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,1,2,2,2,2,1500,1,4,4,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.19755273
961325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,2,5000,2,3,2,1,2,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63214.477379
961337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,3,,10000,1,1,1,1,2,5000,1,3,3,2,2,2,1,,2,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,1,150000
961356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,10000,2,3,3,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7100
961463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,3,2,2,2,1500,2,4,4,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4840.3912363
961474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,2,,2,,,1,2,1,1,3,4000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
961479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,3,3,3,20000,2,3,3,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
961487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,2,2,2,1200,2,4,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1291.897574
961489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,3,2,2,2,1500,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
961490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,2,1500,2,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3006.6143076
961525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,3,1,2,2,3,10000,2,1,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
961536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,4,2,3,1,3,6000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
961538,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,50000,1,3,2,2,2,2,2,2,2,0,0,11770.271944,0,0,0,25820.167742,0,0,0,0,0,0,0,1,113734.37859
961540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,15000,2,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
961552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,10000,1,3,2,2,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31090.355826
961579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,2,2,1,4000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.97162058
961589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,15000,1,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23937.349421
961597,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,50,50,2,,2,,,4,3,1,1,1,3000,1,3,2,2,2,2,2,1,2,0,30955.463407,0,0,0,0,0,27436.030632,0,0,0,0,0,0,1,5334.0865765
961600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,10000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68691.598355
961601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,15000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6999.8176713
961611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,1000,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2817.0020679
961613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,1,1,1,40000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
961628,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,200000,1,2,2,2,2,2,2,2,2,0,0,0,0,0,48794.237468,0,0,28136.364994,0,0,0,0,0,1,772771.67903
961631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,1,1,3,10000,1,2,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.71405112
961638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,1,1,1,5000,1,3,2,2,1,,,,2,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
961640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,4,,,3,2,1,1,1,6000,1,1,1,1,1,,,,2,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,1,0
961649,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,,2,,3,,100000,3,5,1,2,1,50000,2,1,2,2,2,2,1,,2,0,3943097.4079,0,0,0,0,0,0,1154.2996962,1034.8475686,0,0,0,0,1,150000
961650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,4,2,2,3,100000,2,2,4,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,2,2,2,5000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,30000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,24785.839704,0,0,0,0,0,1,5114.8965968
961673,0,1,1,1,1,1,1,0,1,1,0,0,0,0,,,,2,,2,,,2,2,1,1,1,100000,1,3,2,2,2,2,2,2,2,0,52880.371689,9674.1743813,5111.8738146,10237.462374,24502.961785,15080.393137,0,28907.114802,100262.13932,0,0,0,0,1,373361.2297
961677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,5000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
961681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,2,3000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000
961682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,2,1300,2,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961698,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,,,2,,2,,,4,4,1,2,2,120000,1,3,2,2,2,2,1,,2,120000,1001,0,2000,2500,0,0,4000,0,0,0,0,0,0,1,27000
961700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,250,4,4,2,2,3,3000,2,1,2,4,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,1,3,200,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
963003,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,,,2,,2,,,3,2,2,1,2,300000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,188484.96857,107989.14213,101768.06302,0,0,0,0,0,1,153945.68235
963355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,3,2,2,10000,1,3,3,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
963356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,15000,2,4,4,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287.16083598
963593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,1,3000,,4,3,1,1,3,5000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,1,15000
963653,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,,,1,5000,1,2000,,4,3,1,1,1,30000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,30000,10000,0,0,0,15000,0,1,25000
964235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,2,,2,,,4,3,1,1,3,30000,1,3,2,2,2,2,2,1,2,180000,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,101000
964236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,100,4,2,3,3,2,2000,2,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
964237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,30000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
964260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,4,4,2,2,3,500000,1,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
964272,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,1,15000,1,3,3,2,2,2,1,,2,0,0,180000,0,0,0,120000,0,0,0,0,0,0,0,1,55000
964284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,20000,,4,2,1,1,1,200000,1,3,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270000
964285,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,2,,,2,3,1,1,2,5000,2,1,2,2,2,1,,,2,0,123533.58753,0,0,0,0,0,31419.307845,0,0,0,0,0,0,1,1620.1703988
964288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,2800,,4,4,1,1,1,10000,2,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000
964294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,3,1,2,2,3,500000,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,1,35000
964307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,3,5,1,1,1,100000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,1,11000
964308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,50000,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
964310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,2,2,3,40000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
964311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,3,1,1,1,3,5000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
964312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,2000,4,3,3,3,2,4000,1,1,2,1,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29000
964314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,3,2,1000,2,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
964322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,1,10000,,4,1,1,3,1,5000,1,3,2,2,2,2,2,2,2,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,1,110000
964337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,2000,,3,2,1,1,1,2000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
964345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,1,30000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57364.296139
964476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,1,5000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,5000,1,3,4,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000
964548,0,1,1,1,1,1,0,0,1,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,10000,1,3,4,2,2,2,2,2,2,0,65000,70000,140000,30000,140000,0,0,110000,0,0,0,0,0,1,10500
964549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,1,3,5000,1,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000
964834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,2,2000,1,3,4,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
964843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,2,3,30000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
964845,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,2,,2,,,3,3,1,1,3,200000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,30000,0,0,0,0,10000,1,15000
965543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,3,3,2,5000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300
965558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,2,,,4,3,1,1,1,20000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,33911.017537,0,0,0,0,0,0,1,5000
965563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,2,2,5000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
965597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,3,20000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
965599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,,,2,,2,,,2,3,1,1,1,2000,1,1,2,2,2,2,1,,2,0,0,10000,0,0,0,0,47798.614828,3000,0,0,0,0,0,1,7302.3283615
965604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,1,7000,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52265.650369
965633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,1,1,3,4500,1,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
965860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,1,1,3,15000,1,5,4,3,2,2,2,2,2,26393.113477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,213000
967060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,3,2,2,3,2000,2,4,4,4,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
967061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,5,,,3,4,1,1,2,3000,2,4,2,2,2,2,2,2,1,0,0,35000,0,0,0,0,20000,0,0,0,0,0,0,1,28383.362172
967064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,3,1,1,3,10000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13155.27477
967093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,20000,1,1,3,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6654.8540459
967096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,2000,3,3,3,3,2,20000,1,3,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16065.617632
967108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,5000,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
967117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,2,6,2,2,3,2000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
967196,1,0,1,0,0,1,1,0,1,0,0,0,0,0,,,,1,2550,1,1500,,3,5,1,1,1,300000,1,3,1,2,2,2,2,2,1,148.54709516,0,2228.1443149,0,0,9324.5922693,64.86653105,0,13802.549171,0,0,0,0,0,1,154668.227
967218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,1,15000,2,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14671.290568
967224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,2,3,2,2000,2,2,4,4,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9344.5374981
967244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,2,2,1500,2,3,4,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
967281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,2400,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,2,2,2,2,2800,1,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,3,3,2,2000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10408.156509
967294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,3,2,2,2,2,10000,1,4,4,4,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26051.078235
967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,2,2,2,3000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,1,50000,2,5,5,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967332,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,50,50,2,,2,,,4,4,1,1,3,20000,1,3,2,2,2,2,1,,1,0,74390.62043,0,0,9122.8300102,0,9193.0929223,9261.7055966,0,0,0,0,0,0,1,16603.191635
967335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,4,1,1,3,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
967339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,1,1,1,10000,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39308.118929
967358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,3,2,2,2,2,5000,1,2,3,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5500
967371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,3,4,2,3,2,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48627.741192
967398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,2,2500,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
967401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,2,1000,1,4,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493.25018019
967402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,2,2,3,2000,2,3,1,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,4,2,2,2,10000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4797.7931862
967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,15000,2,2,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
967495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,15000,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
967526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,50000,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4979.1794702
967560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5000,2,,,2,2,1,1,3,60000,2,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
967564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,20000,1,2,4,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4574.1031477
967573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,2,40000,2,1,2,4,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4596.3348437
967629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,1,2,2,500000,2,3,2,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
967636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,2000,4,3,2,2,3,100000,1,4,4,3,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23001
967641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,20000,4,4,3,1,2,100000,2,3,2,2,2,1,,,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000
967642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,3,,18000,3,4,3,2,2,200000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,1,68000
